id,parent_id,leaf,name,label,detail,link,pmid,sort,root_url,sample_url,field_type,keyword_searchable,value_type,version
622,495,True,splicing_consensus_ada_score,,"""splicing-change prediction for splicing consensus SNPs based on adaboost. If the score >0.6, it predicts that the splicing will be changed, otherwise it predicts the splicing will not be changed.""",,,,,,float,,,
623,495,True,splicing_consensus_rf_score,,"""splicing-change prediction for splicing consensus SNPs based on random forest. If the score >0.6, it predicts that the splicing will be changed, otherwise it predicts the splicing will not be changed""",,,,,,float,,,
624,495,True,target_gene,,"""target gene (for promoter, enhancer, etc.) based on funseq-0.1""",,,,,,text,True,,
625,495,True,ultra_sensitive,,"""whether defined as ultra-sensitive region based funseq-0.1""",,,,,,text,True,,
747,700,True,chr_hg19,,"""chromosome number based on human reference sequence version hg19 (GRCh19)""",,,,,,text,True,,
748,700,True,pos_hg19,,"""position based on human reference sequence version hg19 (GRCh19)""",,,,,,long,,,
749,700,True,ref_hg19,,"""reference allele based on human reference sequence version hg19 (GRCh19)""",,,,,,text,True,,
750,700,True,alt_hg19,,"""alternative allele based on human reference sequence version hg19 (GRCh19) this column shall be identical to column ""alt"" if ref_hg19=ref_hg38 is Y(es) or be ""."" if ref_hg19=ref_hg38 is N(o)""",,,,,,text,True,,
751,700,True,ref_hg19=ref_hg38,,"""whether the reference allele based on hg19 identical to that based on hg38""",,,,,,text,True,,
752,208,True,SnpEff_refseq_TF_binding_effect,,"""effect of TF binding by SnpEff""",,,,,,text,True,,
753,208,True,SnpEff_refseq_TF_name,,"""name of the TF""",,,,,,text,True,,
754,208,True,SnpEff_refseq_TF_ID,,"""ID of the TF""",,,,,,text,True,,
755,132,True,VEP_refseq_Protein_ID,,"""RefSeq protein IDs corresponding to transcripts. Multiple IDs are separated by ""|"" The order corresponds to VEP_refseq_Transcript_ID""",,,,,,text,True,,
756,1,True,rs_dbSNP,rs ID,"""rs number from dbSNP""",,,,,,text,True,,
757,26,True,SPIDEX_dpsi_max_tissue,,"""""This is the predicted change in percent-inclusion due to the variant, reported as the maximum across tissues (in percent)""""",,,,,,text,True,,
758,26,True,SPIDEX_dpsi_zscore,,"""""This is the z-score of dpsi_max_tissue relative to the distribution of dPSI that are due to common SNP.""""",,,,,,float,,,
759,495,True,GTEx_V8_gene,,"""gene name of the eQTL associated with""",,,,,,text,True,,
760,495,True,GTEx_V8_tissue,,"""the tissue expression data in which the eQTL was detected""",,,,,,text,True,,
761,330,True,gnomAD_exomes_non_neuro_AC,,"""Alternative allele count in the non-neuro subset of whole gnomAD exome samples (104,068 samples)""",,,,,,long,,,
762,330,True,gnomAD_exomes_non_neuro_AN,,"""Total allele count in the non-neuro subset of whole gnomAD exome samples (104,068 samples)""",,,,,,long,,,
763,330,True,gnomAD_exomes_non_neuro_AF,,"""Alternative allele frequency in the non-neuro subset of whole gnomAD exome samples (104,068 samples)""",,,,,,float,True,,
764,330,True,gnomAD_exomes_non_neuro_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-neuro subset of whole gnomAD exome samples (104,068 samples)""",,,,,,long,,,
765,330,True,gnomAD_exomes_non_cancer_AC,,"""Alternative allele count in the non-cancer subset of whole gnomAD exome samples (118,479 samples)""",,,,,,long,,,
766,330,True,gnomAD_exomes_non_cancer_AN,,"""Total allele count in the non-cancer subset of whole gnomAD exome samples (118,479 samples)""",,,,,,long,,,
767,330,True,gnomAD_exomes_non_cancer_AF,,"""Alternative allele frequency in the non-cancer subset of whole gnomAD exome samples (118,479 samples)""",,,,,,float,True,,
768,330,True,gnomAD_exomes_non_cancer_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-cancer subset of whole gnomAD exome samples (118,479 samples)""",,,,,,long,,,
769,330,True,gnomAD_exomes_non_topmed_AC,,"""Alternative allele count in the non-topmed subset of whole gnomAD exome samples (122,439 samples)""",,,,,,long,,,
770,330,True,gnomAD_exomes_non_topmed_AN,,"""Total allele count in the non-topmed subset of whole gnomAD exome samples (122,439 samples)""",,,,,,long,,,
771,330,True,gnomAD_exomes_non_topmed_AF,,"""Alternative allele frequency in the non-topmed subset of whole gnomAD exome samples (122,439 samples)""",,,,,,float,True,,
772,330,True,gnomAD_exomes_non_topmed_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-topmed subset of whole gnomAD exome samples (122,439 samples)""",,,,,,long,,,
773,330,True,gnomAD_exomes_non_neuro_AFR_AC,,"""Alternative allele count in the non-neuro subset of African/African American gnomAD exome samples (8,109 samples)""",,,,,,long,,,
774,330,True,gnomAD_exomes_non_neuro_AFR_AN,,"""Total allele count in the non-neuro subset of African/African American gnomAD exome samples (8,109 samples)""",,,,,,long,,,
775,330,True,gnomAD_exomes_non_neuro_AFR_AF,,"""Alternative allele frequency in the non-neuro subset of African/African American gnomAD exome samples (8,109 samples)""",,,,,,float,True,,
776,330,True,gnomAD_exomes_non_neuro_AFR_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-neuro subset of African/African American gnomAD exome samples (8,109 samples)""",,,,,,long,,,
777,330,True,gnomAD_exomes_non_neuro_AMR_AC,,"""Alternative allele count in the non-neuro subset of Latino gnomAD exome samples (15,262 samples)""",,,,,,long,,,
778,330,True,gnomAD_exomes_non_neuro_AMR_AN,,"""Total allele count in the non-neuro subset of Latino gnomAD exome samples (15,262 samples)""",,,,,,long,,,
779,330,True,gnomAD_exomes_non_neuro_AMR_AF,,"""Alternative allele frequency in the non-neuro subset of Latino gnomAD exome samples (15,262 samples)""",,,,,,float,True,,
780,330,True,gnomAD_exomes_non_neuro_AMR_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-neuro subset of Latino gnomAD exome samples (15,262 samples)""",,,,,,long,,,
781,330,True,gnomAD_exomes_non_neuro_ASJ_AC,,"""Alternative allele count in the non-neuro subset of Ashkenazi Jewish gnomAD exome samples (3,106 samples)""",,,,,,long,,,
782,330,True,gnomAD_exomes_non_neuro_ASJ_AN,,"""Total allele count in the non-neuro subset of Ashkenazi Jewish gnomAD exome samples (3,106 samples)""",,,,,,long,,,
783,330,True,gnomAD_exomes_non_neuro_ASJ_AF,,"""Alternative allele frequency in the non-neuro subset of Ashkenazi Jewish gnomAD exome samples (3,106 samples)""",,,,,,float,True,,
784,330,True,gnomAD_exomes_non_neuro_ASJ_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-neuro subset of Ashkenazi Jewish gnomAD exome samples (3,106 samples)""",,,,,,long,,,
785,330,True,gnomAD_exomes_non_neuro_EAS_AC,,"""Alternative allele count in the non-neuro subset of East Asian gnomAD exome samples (6,708 samples)""",,,,,,long,,,
786,330,True,gnomAD_exomes_non_neuro_EAS_AN,,"""Total allele count in the non-neuro subset of East Asian gnomAD exome samples (6,708 samples)""",,,,,,long,,,
787,330,True,gnomAD_exomes_non_neuro_EAS_AF,,"""Alternative allele frequency in the non-neuro subset of East Asian gnomAD exome samples (6,708 samples)""",,,,,,float,True,,
788,330,True,gnomAD_exomes_non_neuro_EAS_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-neuro subset of East Asian gnomAD exome samples (6,708 samples)""",,,,,,long,,,
789,330,True,gnomAD_exomes_non_neuro_FIN_AC,,"""Alternative allele count in the non-neuro subset of Finnish gnomAD exome samples (8,367 samples)""",,,,,,long,,,
790,330,True,gnomAD_exomes_non_neuro_FIN_AN,,"""Total allele count in the non-neuro subset of Finnish gnomAD exome samples (8,367 samples)""",,,,,,long,,,
791,330,True,gnomAD_exomes_non_neuro_FIN_AF,,"""Alternative allele frequency in the non-neuro subset of Finnish gnomAD exome samples (8,367 samples)""",,,,,,float,True,,
792,330,True,gnomAD_exomes_non_neuro_FIN_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-neuro subset of Finnish gnomAD exome samples (8,367 samples)""",,,,,,long,,,
793,330,True,gnomAD_exomes_non_neuro_NFE_AC,,"""Alternative allele count in the non-neuro subset of Non-Finnish European gnomAD exome samples (44,779 samples)""",,,,,,long,,,
794,330,True,gnomAD_exomes_non_neuro_NFE_AN,,"""Total allele count in the non-neuro subset of Non-Finnish European gnomAD exome samples (44,779 samples)""",,,,,,long,,,
795,330,True,gnomAD_exomes_non_neuro_NFE_AF,,"""Alternative allele frequency in the non-neuro subset of Non-Finnish European gnomAD exome samples (44,779 samples)""",,,,,,float,True,,
796,330,True,gnomAD_exomes_non_neuro_NFE_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-neuro subset of Non-Finnish European gnomAD exome samples (44,779 samples)""",,,,,,long,,,
797,330,True,gnomAD_exomes_non_neuro_SAS_AC,,"""Alternative allele count in the non-neuro subset of South Asian gnomAD exome samples (15,304 samples)""",,,,,,long,,,
798,330,True,gnomAD_exomes_non_neuro_SAS_AN,,"""Total allele count in the non-neuro subset of South Asian gnomAD exome samples (15,304 samples)""",,,,,,long,,,
799,330,True,gnomAD_exomes_non_neuro_SAS_AF,,"""Alternative allele frequency in the non-neuro subset of South Asian gnomAD exome samples (15,304 samples)""",,,,,,float,True,,
800,330,True,gnomAD_exomes_non_neuro_SAS_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-neuro subset of South Asian gnomAD exome samples (15,304 samples)""",,,,,,long,,,
801,330,True,gnomAD_exomes_non_neuro_POPMAX_AC,,"""Allele count in the non-neuro subset of population with the maximum AF""",,,,,,long,,,
802,330,True,gnomAD_exomes_non_neuro_POPMAX_AN,,"""Total number of alleles in the non-neuro subset of population with the maximum AF""",,,,,,long,,,
803,330,True,gnomAD_exomes_non_neuro_POPMAX_AF,,"""Maximum allele frequency across populations (excluding samples of Ashkenazi, Finnish, and indeterminate ancestry) in the non-neuro subset""",,,,,,float,True,,
804,330,True,gnomAD_exomes_non_neuro_POPMAX_nhomalt,,"""Count of homozygous individuals in the non-neuro subset of population with the maximum allele frequency""",,,,,,long,True,,
805,330,True,gnomAD_exomes_non_cancer_AFR_AC,,"""Alternative allele count in the non-cancer subset of African/African American gnomAD exome samples (7,451 samples)""",,,,,,long,,,
806,330,True,gnomAD_exomes_non_cancer_AFR_AN,,"""Total allele count in the non-cancer subset of African/African American gnomAD exome samples (7,451 samples)""",,,,,,long,,,
807,330,True,gnomAD_exomes_non_cancer_AFR_AF,,"""Alternative allele frequency in the non-cancer subset of African/African American gnomAD exome samples (7,451 samples)""",,,,,,float,True,,
808,330,True,gnomAD_exomes_non_cancer_AFR_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-cancer subset of African/African American gnomAD exome samples (7,451 samples)""",,,,,,long,,,
809,330,True,gnomAD_exomes_non_cancer_AMR_AC,,"""Alternative allele count in the non-cancer subset of Latino gnomAD exome samples (17,130 samples)""",,,,,,long,,,
810,330,True,gnomAD_exomes_non_cancer_AMR_AN,,"""Total allele count in the non-cancer subset of Latino gnomAD exome samples (17,130 samples)""",,,,,,long,,,
811,330,True,gnomAD_exomes_non_cancer_AMR_AF,,"""Alternative allele frequency in the non-cancer subset of Latino gnomAD exome samples (17,130 samples)""",,,,,,float,True,,
812,330,True,gnomAD_exomes_non_cancer_AMR_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-cancer subset of Latino gnomAD exome samples (17,130 samples)""",,,,,,long,,,
813,330,True,gnomAD_exomes_non_cancer_ASJ_AC,,"""Alternative allele count in the non-cancer subset of Ashkenazi Jewish gnomAD exome samples (4,786 samples)""",,,,,,long,,,
814,330,True,gnomAD_exomes_non_cancer_ASJ_AN,,"""Total allele count in the non-cancer subset of Ashkenazi Jewish gnomAD exome samples (4,786 samples)""",,,,,,long,,,
815,330,True,gnomAD_exomes_non_cancer_ASJ_AF,,"""Alternative allele frequency in the non-cancer subset of Ashkenazi Jewish gnomAD exome samples (4,786 samples)""",,,,,,float,True,,
816,330,True,gnomAD_exomes_non_cancer_ASJ_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-cancer subset of Ashkenazi Jewish gnomAD exome samples (4,786 samples)""",,,,,,long,,,
817,330,True,gnomAD_exomes_non_cancer_EAS_AC,,"""Alternative allele count in the non-cancer subset of East Asian gnomAD exome samples (8,846 samples)""",,,,,,long,,,
818,330,True,gnomAD_exomes_non_cancer_EAS_AN,,"""Total allele count in the non-cancer subset of East Asian gnomAD exome samples (8,846 samples)""",,,,,,long,,,
819,330,True,gnomAD_exomes_non_cancer_EAS_AF,,"""Alternative allele frequency in the non-cancer subset of East Asian gnomAD exome samples (8,846 samples)""",,,,,,float,True,,
820,330,True,gnomAD_exomes_non_cancer_EAS_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-cancer subset of East Asian gnomAD exome samples (8,846 samples)""",,,,,,long,,,
821,330,True,gnomAD_exomes_non_cancer_FIN_AC,,"""Alternative allele count in the non-cancer subset of Finnish gnomAD exome samples (10,816 samples)""",,,,,,long,,,
822,330,True,gnomAD_exomes_non_cancer_FIN_AN,,"""Total allele count in the non-cancer subset of Finnish gnomAD exome samples (10,816 samples)""",,,,,,long,,,
823,330,True,gnomAD_exomes_non_cancer_FIN_AF,,"""Alternative allele frequency in the non-cancer subset of Finnish gnomAD exome samples (10,816 samples)""",,,,,,float,True,,
824,330,True,gnomAD_exomes_non_cancer_FIN_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-cancer subset of Finnish gnomAD exome samples (10,816 samples)""",,,,,,long,,,
825,330,True,gnomAD_exomes_non_cancer_NFE_AC,,"""Alternative allele count in the non-cancer subset of Non-Finnish European gnomAD exome samples (51,377 samples)""",,,,,,long,,,
826,330,True,gnomAD_exomes_non_cancer_NFE_AN,,"""Total allele count in the non-cancer subset of Non-Finnish European gnomAD exome samples (51,377 samples)""",,,,,,long,,,
827,330,True,gnomAD_exomes_non_cancer_NFE_AF,,"""Alternative allele frequency in the non-cancer subset of Non-Finnish European gnomAD exome samples (51,377 samples)""",,,,,,float,True,,
828,330,True,gnomAD_exomes_non_cancer_NFE_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-cancer subset of Non-Finnish European gnomAD exome samples (51,377 samples)""",,,,,,long,,,
829,330,True,gnomAD_exomes_non_cancer_SAS_AC,,"""Alternative allele count in the non-cancer subset of South Asian gnomAD exome samples (15,263 samples)""",,,,,,long,,,
830,330,True,gnomAD_exomes_non_cancer_SAS_AN,,"""Total allele count in the non-cancer subset of South Asian gnomAD exome samples (15,263 samples)""",,,,,,long,,,
831,330,True,gnomAD_exomes_non_cancer_SAS_AF,,"""Alternative allele frequency in the non-cancer subset of South Asian gnomAD exome samples (15,263 samples)""",,,,,,float,True,,
832,330,True,gnomAD_exomes_non_cancer_SAS_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-cancer subset of South Asian gnomAD exome samples (15,263 samples)""",,,,,,long,,,
833,330,True,gnomAD_exomes_non_cancer_POPMAX_AC,,"""Allele count in the non-cancer subset of population with the maximum AF""",,,,,,long,,,
834,330,True,gnomAD_exomes_non_cancer_POPMAX_AN,,"""Total number of alleles in the non-cancer subset of population with the maximum AF""",,,,,,long,,,
835,330,True,gnomAD_exomes_non_cancer_POPMAX_AF,,"""Maximum allele frequency across populations (excluding samples of Ashkenazi, Finnish, and indeterminate ancestry) in the non-cancer subset""",,,,,,float,True,,
836,330,True,gnomAD_exomes_non_cancer_POPMAX_nhomalt,,"""Count of homozygous individuals in the non-cancer subset of population with the maximum allele frequency""",,,,,,long,True,,
837,330,True,gnomAD_exomes_non_topmed_AFR_AC,,"""Alternative allele count in the non-topmed subset of African/African American gnomAD exome samples (6,013 samples)""",,,,,,long,,,
838,330,True,gnomAD_exomes_non_topmed_AFR_AN,,"""Total allele count in the non-topmed subset of African/African American gnomAD exome samples (6,013 samples)""",,,,,,long,,,
839,330,True,gnomAD_exomes_non_topmed_AFR_AF,,"""Alternative allele frequency in the non-topmed subset of African/African American gnomAD exome samples (6,013 samples)""",,,,,,float,True,,
840,330,True,gnomAD_exomes_non_topmed_AFR_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-topmed subset of African/African American gnomAD exome samples (6,013 samples)""",,,,,,long,,,
841,330,True,gnomAD_exomes_non_topmed_AMR_AC,,"""Alternative allele count in the non-topmed subset of Latino gnomAD exome samples (17,229 samples)""",,,,,,long,,,
842,330,True,gnomAD_exomes_non_topmed_AMR_AN,,"""Total allele count in the non-topmed subset of Latino gnomAD exome samples (17,229 samples)""",,,,,,long,,,
843,330,True,gnomAD_exomes_non_topmed_AMR_AF,,"""Alternative allele frequency in the non-topmed subset of Latino gnomAD exome samples (17,229 samples)""",,,,,,float,True,,
844,330,True,gnomAD_exomes_non_topmed_AMR_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-topmed subset of Latino gnomAD exome samples (17,229 samples)""",,,,,,long,,,
845,330,True,gnomAD_exomes_non_topmed_ASJ_AC,,"""Alternative allele count in the non-topmed subset of Ashkenazi Jewish gnomAD exome samples (4,999 samples)""",,,,,,long,,,
846,330,True,gnomAD_exomes_non_topmed_ASJ_AN,,"""Total allele count in the non-topmed subset of Ashkenazi Jewish gnomAD exome samples (4,999 samples)""",,,,,,long,,,
847,330,True,gnomAD_exomes_non_topmed_ASJ_AF,,"""Alternative allele frequency in the non-topmed subset of Ashkenazi Jewish gnomAD exome samples (4,999 samples)""",,,,,,float,True,,
848,330,True,gnomAD_exomes_non_topmed_ASJ_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-topmed subset of Ashkenazi Jewish gnomAD exome samples (4,999 samples)""",,,,,,long,,,
849,330,True,gnomAD_exomes_non_topmed_EAS_AC,,"""Alternative allele count in the non-topmed subset of East Asian gnomAD exome samples (9,195 samples)""",,,,,,long,,,
850,330,True,gnomAD_exomes_non_topmed_EAS_AN,,"""Total allele count in the non-topmed subset of East Asian gnomAD exome samples (9,195 samples)""",,,,,,long,,,
851,330,True,gnomAD_exomes_non_topmed_EAS_AF,,"""Alternative allele frequency in the non-topmed subset of East Asian gnomAD exome samples (9,195 samples)""",,,,,,float,True,,
852,330,True,gnomAD_exomes_non_topmed_EAS_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-topmed subset of East Asian gnomAD exome samples (9,195 samples)""",,,,,,long,,,
853,330,True,gnomAD_exomes_non_topmed_FIN_AC,,"""Alternative allele count in the non-topmed subset of Finnish gnomAD exome samples (10,823 samples)""",,,,,,long,,,
854,330,True,gnomAD_exomes_non_topmed_FIN_AN,,"""Total allele count in the non-topmed subset of Finnish gnomAD exome samples (10,823 samples)""",,,,,,long,,,
855,330,True,gnomAD_exomes_non_topmed_FIN_AF,,"""Alternative allele frequency in the non-topmed subset of Finnish gnomAD exome samples (10,823 samples)""",,,,,,float,True,,
856,330,True,gnomAD_exomes_non_topmed_FIN_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-topmed subset of Finnish gnomAD exome samples (10,823 samples)""",,,,,,long,,,
857,330,True,gnomAD_exomes_non_topmed_NFE_AC,,"""Alternative allele count in the non-topmed subset of Non-Finnish European gnomAD exome samples (55,840 samples)""",,,,,,long,,,
858,330,True,gnomAD_exomes_non_topmed_NFE_AN,,"""Total allele count in the non-topmed subset of Non-Finnish European gnomAD exome samples (55,840 samples)""",,,,,,long,,,
859,330,True,gnomAD_exomes_non_topmed_NFE_AF,,"""Alternative allele frequency in the non-topmed subset of Non-Finnish European gnomAD exome samples (55,840 samples)""",,,,,,float,True,,
860,330,True,gnomAD_exomes_non_topmed_NFE_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-topmed subset of Non-Finnish European gnomAD exome samples (55,840 samples)""",,,,,,long,,,
861,330,True,gnomAD_exomes_non_topmed_SAS_AC,,"""Alternative allele count in the non-topmed subset of South Asian gnomAD exome samples (15,308 samples)""",,,,,,long,,,
862,330,True,gnomAD_exomes_non_topmed_SAS_AN,,"""Total allele count in the non-topmed subset of South Asian gnomAD exome samples (15,308 samples)""",,,,,,long,,,
863,330,True,gnomAD_exomes_non_topmed_SAS_AF,,"""Alternative allele frequency in the non-topmed subset of South Asian gnomAD exome samples (15,308 samples)""",,,,,,float,True,,
864,330,True,gnomAD_exomes_non_topmed_SAS_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-topmed subset of South Asian gnomAD exome samples (15,308 samples)""",,,,,,long,,,
865,330,True,gnomAD_exomes_non_topmed_POPMAX_AC,,"""Allele count in the non-topmed subset of population with the maximum AF""",,,,,,long,,,
866,330,True,gnomAD_exomes_non_topmed_POPMAX_AN,,"""Total number of alleles in the non-topmed subset of population with the maximum AF""",,,,,,long,,,
867,330,True,gnomAD_exomes_non_topmed_POPMAX_AF,,"""Maximum allele frequency across populations (excluding samples of Ashkenazi, Finnish, and indeterminate ancestry) in the non-topmed subset""",,,,,,float,True,,
868,330,True,gnomAD_exomes_non_topmed_POPMAX_nhomalt,,"""Count of homozygous individuals in the non-topmed subset of population with the maximum allele frequency""",,,,,,long,True,,
869,330,True,gnomAD_genomes_AMI_AC,,"""Alternative allele count in the Amish gnomAD genome samples v3.1""",,,,,,long,,,
870,330,True,gnomAD_genomes_AMI_AN,,"""Total allele count in the Amish gnomAD genome samples v3.1""",,,,,,long,,,
871,330,True,gnomAD_genomes_AMI_AF,,"""Alternative allele frequency in the Amish gnomAD genome samples v3.1""",,,,,,float,True,,
872,330,True,gnomAD_genomes_AMI_nhomalt,,"""Count of individuals with homozygous alternative allele in the Amish gnomAD genome samples v3.1""",,,,,,long,,,
873,330,True,gnomAD_genomes_MID_AC,,"""Alternative allele count in the Middle Eastern gnomAD genome samples v3.1""",,,,,,long,,,
874,330,True,gnomAD_genomes_MID_AN,,"""Total allele count in the Middle Eastern gnomAD genome samples v3.1""",,,,,,long,,,
875,330,True,gnomAD_genomes_MID_AF,,"""Alternative allele frequency in the Middle Eastern gnomAD genome samples v3.1""",,,,,,float,True,,
876,330,True,gnomAD_genomes_MID_nhomalt,,"""Count of individuals with homozygous alternative allele in the Middle Eastern gnomAD genome samples v3.1""",,,,,,long,,,
877,330,True,gnomAD_genomes_SAS_AC,,"""Alternative allele count in the South Asian gnomAD genome samples v3.1""",,,,,,long,,,
878,330,True,gnomAD_genomes_SAS_AN,,"""Total allele count in the South Asian gnomAD genome samples v3.1""",,,,,,long,,,
879,330,True,gnomAD_genomes_SAS_AF,,"""Alternative allele frequency in the South Asian gnomAD genome samples v3.1""",,,,,,float,True,,
880,330,True,gnomAD_genomes_SAS_nhomalt,,"""Count of individuals with homozygous alternative allele in the South Asian gnomAD genome samples v3.1""",,,,,,long,,,
881,330,True,gnomAD_genomes_controls_and_biobanks_AC,,"""Alternative allele count in the controls/biobanks subset of whole gnomAD genome samples v3.1""",,,,,,long,,,
882,330,True,gnomAD_genomes_controls_and_biobanks_AN,,"""Total allele count in the controls/biobanks subset of whole gnomAD genome samples v3.1""",,,,,,long,,,
883,330,True,gnomAD_genomes_controls_and_biobanks_AF,,"""Alternative allele frequency in the controls/biobanks subset of whole gnomAD genome samples v3.1""",,,,,,float,True,,
884,330,True,gnomAD_genomes_controls_and_biobanks_nhomalt,,"""Count of individuals with homozygous alternative allele in the controls/biobanks subset of whole gnomAD genome samples v3.1""",,,,,,long,,,
885,330,True,gnomAD_genomes_non_neuro_AC,,"""Alternative allele count in the non_neuro subset of whole gnomAD genome samples v3.1""",,,,,,long,,,
886,330,True,gnomAD_genomes_non_neuro_AN,,"""Total allele count in the non_neuro subset of whole gnomAD genome samples v3.1""",,,,,,long,,,
887,330,True,gnomAD_genomes_non_neuro_AF,,"""Alternative allele frequency in the non_neuro subset of whole gnomAD genome samples v3.1""",,,,,,float,True,,
888,330,True,gnomAD_genomes_non_neuro_nhomalt,,"""Count of individuals with homozygous alternative allele in the non_neuro subset of whole gnomAD genome samples v3.1""",,,,,,long,,,
889,330,True,gnomAD_genomes_non_cancer_AC,,"""Alternative allele count in the non_cancer subset of whole gnomAD genome samples v3.1""",,,,,,long,,,
890,330,True,gnomAD_genomes_non_cancer_AN,,"""Total allele count in the non_cancer subset of whole gnomAD genome samples v3.1""",,,,,,long,,,
891,330,True,gnomAD_genomes_non_cancer_AF,,"""Alternative allele frequency in the non_cancer subset of whole gnomAD genome samples v3.1""",,,,,,float,True,,
892,330,True,gnomAD_genomes_non_cancer_nhomalt,,"""Count of individuals with homozygous alternative allele in the non_cancer subset of whole gnomAD genome samples v3.1""",,,,,,long,,,
893,330,True,gnomAD_genomes_non_topmed_AC,,"""Alternative allele count in the non_topmed subset of whole gnomAD genome samples v3.1""",,,,,,long,,,
894,330,True,gnomAD_genomes_non_topmed_AN,,"""Total allele count in the non_topmed subset of whole gnomAD genome samples v3.1""",,,,,,long,,,
895,330,True,gnomAD_genomes_non_topmed_AF,,"""Alternative allele frequency in the non_topmed subset of whole gnomAD genome samples v3.1""",,,,,,float,True,,
896,330,True,gnomAD_genomes_non_topmed_nhomalt,,"""Count of individuals with homozygous alternative allele in the non_topmed subset of whole gnomAD genome samples v3.1""",,,,,,long,,,
897,330,True,gnomAD_genomes_controls_and_biobanks_AFR_AC,,"""Alternative allele count in the controls/biobanks subset of African/African American gnomAD genome samples v3.1""",,,,,,long,,,
898,330,True,gnomAD_genomes_controls_and_biobanks_AFR_AN,,"""Total allele count in the controls/biobanks subset of African/African American gnomAD genome samples v3.1""",,,,,,long,,,
899,330,True,gnomAD_genomes_controls_and_biobanks_AFR_AF,,"""Alternative allele frequency in the controls/biobanks subset of African/African American gnomAD genome samples v3.1""",,,,,,float,True,,
900,330,True,gnomAD_genomes_controls_and_biobanks_AFR_nhomalt,,"""Count of individuals with homozygous alternative allele in the controls/biobanks subset of African/African American gnomAD genome samples v3.1""",,,,,,long,,,
901,330,True,gnomAD_genomes_controls_and_biobanks_AMI_AC,,"""Alternative allele count in the controls/biobanks subset of Amish gnomAD genome samples v3.1""",,,,,,long,,,
902,330,True,gnomAD_genomes_controls_and_biobanks_AMI_AN,,"""Total allele count in the controls/biobanks subset of Amish gnomAD genome samples v3.1""",,,,,,long,,,
903,330,True,gnomAD_genomes_controls_and_biobanks_AMI_AF,,"""Alternative allele frequency in the controls/biobanks subset of Amish gnomAD genome samples v3.1""",,,,,,float,True,,
904,330,True,gnomAD_genomes_controls_and_biobanks_AMI_nhomalt,,"""Count of individuals with homozygous alternative allele in the controls/biobanks subset of Amish gnomAD genome samples v3.1""",,,,,,long,,,
905,330,True,gnomAD_genomes_controls_and_biobanks_AMR_AC,,"""Alternative allele count in the controls/biobanks subset of Latino gnomAD genome samples v3.1""",,,,,,long,,,
906,330,True,gnomAD_genomes_controls_and_biobanks_AMR_AN,,"""Total allele count in the controls/biobanks subset of Latino gnomAD genome samples v3.1""",,,,,,long,,,
907,330,True,gnomAD_genomes_controls_and_biobanks_AMR_AF,,"""Alternative allele frequency in the controls/biobanks subset of Latino gnomAD genome samples v3.1""",,,,,,float,True,,
908,330,True,gnomAD_genomes_controls_and_biobanks_AMR_nhomalt,,"""Count of individuals with homozygous alternative allele in the controls/biobanks subset of Latino gnomAD genome samples v3.1""",,,,,,long,,,
909,330,True,gnomAD_genomes_controls_and_biobanks_ASJ_AC,,"""Alternative allele count in the controls/biobanks subset of Ashkenazi Jewish gnomAD genome samples v3.1""",,,,,,long,,,
910,330,True,gnomAD_genomes_controls_and_biobanks_ASJ_AN,,"""Total allele count in the controls/biobanks subset of Ashkenazi Jewish gnomAD genome samples v3.1""",,,,,,long,,,
911,330,True,gnomAD_genomes_controls_and_biobanks_ASJ_AF,,"""Alternative allele frequency in the controls/biobanks subset of Ashkenazi Jewish gnomAD genome samples v3.1""",,,,,,float,True,,
912,330,True,gnomAD_genomes_controls_and_biobanks_ASJ_nhomalt,,"""Count of individuals with homozygous alternative allele in the controls/biobanks subset of Ashkenazi Jewish gnomAD genome samples v3.1""",,,,,,long,,,
913,330,True,gnomAD_genomes_controls_and_biobanks_EAS_AC,,"""Alternative allele count in the controls/biobanks subset of East Asian gnomAD genome samples v3.1""",,,,,,long,,,
